entityName,metric.type,metric.count,metric.amount,year,quarter,state
south west,TOTAL,318199,555900155.5283471,2018,1,delhi
shahdara,TOTAL,193886,326458215.38394874,2018,1,delhi
110006,TOTAL,2636324,3714139312.238586,2018,1,delhi
110011,TOTAL,490950,754671792.2704033,2018,1,delhi
110092,TOTAL,195216,333413736.0888477,2018,1,delhi
110059,TOTAL,162674,267828715.66707176,2018,1,delhi
110044,TOTAL,136670,200394849.45420197,2018,1,delhi
110086,TOTAL,108360,143566310.06551883,2018,1,delhi
110084,TOTAL,105336,139880045.8768048,2018,1,delhi
110096,TOTAL,105018,161837400.85010183,2018,1,delhi
110085,TOTAL,93946,174021234.45011505,2018,1,delhi
110043,TOTAL,93278,144808343.38100114,2018,1,delhi
central delhi,TOTAL,3589206,6223466821.0926285,2018,2,delhi
new delhi,TOTAL,1177251,2387389846.7443447,2018,2,delhi
west,TOTAL,785457,1588935316.1264243,2018,2,delhi
south east delhi,TOTAL,767547,1466216713.987477,2018,2,delhi
north west,TOTAL,575888,1041767876.9620268,2018,2,delhi
north,TOTAL,517958,975252185.7330843,2018,2,delhi
south,TOTAL,513003,979271408.8449214,2018,2,delhi
east,TOTAL,504193,925784169.7499555,2018,2,delhi
south west,TOTAL,440508,903268239.0851493,2018,2,delhi
shahdara,TOTAL,272663,533105673.5945449,2018,2,delhi
110006,TOTAL,3069733,5237594871.124264,2018,2,delhi
110011,TOTAL,579110,1109171854.775809,2018,2,delhi
110092,TOTAL,271265,508731551.22384804,2018,2,delhi
110059,TOTAL,222069,442940056.4156143,2018,2,delhi
110044,TOTAL,175649,307557163.6120768,2018,2,delhi
110086,TOTAL,154443,247002745.70366603,2018,2,delhi
110096,TOTAL,148029,252561673.53283533,2018,2,delhi
110085,TOTAL,145585,317608662.4934295,2018,2,delhi
110084,TOTAL,145583,230775723.50731638,2018,2,delhi
110009,TOTAL,133952,226437628.78196448,2018,2,delhi
central delhi,TOTAL,8165361,10515884583.426525,2018,3,delhi
new delhi,TOTAL,2022950,3481996395.702257,2018,3,delhi
west,TOTAL,1402787,2408205061.402441,2018,3,delhi
south east delhi,TOTAL,1321135,2190894940.921797,2018,3,delhi
north west,TOTAL,1071877,1611349650.512775,2018,3,delhi
south,TOTAL,1009436,1501908121.057089,2018,3,delhi
east,TOTAL,990369,1384933230.2478726,2018,3,delhi
north,TOTAL,955698,1471064055.191176,2018,3,delhi
south west,TOTAL,789269,1374843119.5072455,2018,3,delhi
shahdara,TOTAL,481819,805520386.5670927,2018,3,delhi
110006,TOTAL,7198882,9029499185.157822,2018,3,delhi
110011,TOTAL,812288,1413528410.8129315,2018,3,delhi
110092,TOTAL,501827,749989156.376697,2018,3,delhi
110059,TOTAL,361774,646462347.260273,2018,3,delhi
110085,TOTAL,306100,512968657.979638,2018,3,delhi
110009,TOTAL,302774,337973514.38677907,2018,3,delhi
110096,TOTAL,290687,378809324.73291063,2018,3,delhi
110044,TOTAL,272986,459575154.88730574,2018,3,delhi
110017,TOTAL,258015,352574250.94401735,2018,3,delhi
110086,TOTAL,245945,358303967.45790994,2018,3,delhi
central delhi,TOTAL,9373395,13878492766.290386,2018,4,delhi
new delhi,TOTAL,3230268,5091082007.824482,2018,4,delhi
west,TOTAL,2678986,3650604507.6334457,2018,4,delhi
south east delhi,TOTAL,2675009,3473400560.128728,2018,4,delhi
north west,TOTAL,2221592,2514145474.579898,2018,4,delhi
east,TOTAL,2073615,2113753353.5608745,2018,4,delhi
north,TOTAL,1864549,2189129077.3478146,2018,4,delhi
south,TOTAL,1769675,2243831444.013054,2018,4,delhi
south west,TOTAL,1535302,2165326033.913863,2018,4,delhi
shahdara,TOTAL,987533,1305320182.496128,2018,4,delhi
110006,TOTAL,7532374,11605568511.039162,2018,4,delhi
110011,TOTAL,1004469,1831113485.777926,2018,4,delhi
110092,TOTAL,914584,1110500735.313008,2018,4,delhi
110085,TOTAL,740562,742723940.429451,2018,4,delhi
110096,TOTAL,736161,612895056.8192222,2018,4,delhi
110059,TOTAL,719812,986887698.7894223,2018,4,delhi
110009,TOTAL,564839,493331394.91526395,2018,4,delhi
110044,TOTAL,534021,705540529.5598335,2018,4,delhi
110086,TOTAL,483356,559443729.1885632,2018,4,delhi
110084,TOTAL,444895,498314622.1869528,2018,4,delhi
central delhi,TOTAL,12885975,16258175800.83931,2019,1,delhi
new delhi,TOTAL,10000765,13939472234.96883,2019,1,delhi
south east delhi,TOTAL,4177871,4783209115.672518,2019,1,delhi
west,TOTAL,3962949,5022146273.196945,2019,1,delhi
east,TOTAL,3074036,2994257491.1936464,2019,1,delhi
north west,TOTAL,3030848,3421611240.905769,2019,1,delhi
south,TOTAL,2571440,2944578121.8940973,2019,1,delhi
north,TOTAL,2528129,2919441273.8433604,2019,1,delhi
south west,TOTAL,2287011,2903464344.436347,2019,1,delhi
shahdara,TOTAL,1402956,1800644587.5922666,2019,1,delhi
110006,TOTAL,10251048,13201959766.05106,2019,1,delhi
110011,TOTAL,6689740,9632804730.117004,2019,1,delhi
110092,TOTAL,1338865,1491547286.5742178,2019,1,delhi
110096,TOTAL,1147179,942411471.2496617,2019,1,delhi
110059,TOTAL,1102256,1353649564.4267766,2019,1,delhi
110044,TOTAL,911319,992029881.5990217,2019,1,delhi
110085,TOTAL,897857,1004048654.1151873,2019,1,delhi
110009,TOTAL,784279,667132914.2682186,2019,1,delhi
110086,TOTAL,716724,793361296.1829444,2019,1,delhi
110084,TOTAL,665598,672267841.4176044,2019,1,delhi
new delhi,TOTAL,23313548,36146671717.918365,2019,2,delhi
central delhi,TOTAL,8821530,12827351677.982723,2019,2,delhi
west,TOTAL,4273168,5964570040.981258,2019,2,delhi
south east delhi,TOTAL,4093477,5354348696.201298,2019,2,delhi
east,TOTAL,3157212,3432947910.8653455,2019,2,delhi
north west,TOTAL,3032525,3903083209.051039,2019,2,delhi
south,TOTAL,2809313,3393506108.0570455,2019,2,delhi
north,TOTAL,2646708,3429942978.9386187,2019,2,delhi
south west,TOTAL,2441752,3375124289.347537,2019,2,delhi
shahdara,TOTAL,1439856,2125041674.940278,2019,2,delhi
110011,TOTAL,20001452,31366326747.68567,2019,2,delhi
110006,TOTAL,5952051,9212997949.364445,2019,2,delhi
110092,TOTAL,1447420,1699242347.4031253,2019,2,delhi
110059,TOTAL,1253433,1644775347.69461,2019,2,delhi
110096,TOTAL,1135062,1082885032.8386319,2019,2,delhi
110009,TOTAL,898421,797946868.5506189,2019,2,delhi
110085,TOTAL,880534,1078187904.9529653,2019,2,delhi
110044,TOTAL,854696,1047982166.451843,2019,2,delhi
110084,TOTAL,761728,787872356.5232568,2019,2,delhi
110086,TOTAL,743531,949262913.5271858,2019,2,delhi
new delhi,TOTAL,24687138,43288057341.92169,2019,3,delhi
central delhi,TOTAL,10383905,15911065630.894386,2019,3,delhi
west,TOTAL,5923192,8122173371.353607,2019,3,delhi
south east delhi,TOTAL,5633818,7118731074.594847,2019,3,delhi
east,TOTAL,4260289,4563965029.464273,2019,3,delhi
south,TOTAL,4067756,4543363283.628731,2019,3,delhi
north west,TOTAL,4036365,5327025172.802139,2019,3,delhi
north,TOTAL,3597191,4566145276.173758,2019,3,delhi
south west,TOTAL,3392924,4564338750.415346,2019,3,delhi
shahdara,TOTAL,1929681,2840221012.8598523,2019,3,delhi
110011,TOTAL,20159577,36968948004.60185,2019,3,delhi
110006,TOTAL,6299017,10912628365.81145,2019,3,delhi
110092,TOTAL,2006597,2258924174.716863,2019,3,delhi
110059,TOTAL,1788522,2253162583.953211,2019,3,delhi
110096,TOTAL,1488979,1427478230.846286,2019,3,delhi
110009,TOTAL,1268184,1094109975.602434,2019,3,delhi
110044,TOTAL,1189402,1394782340.6362467,2019,3,delhi
110085,TOTAL,1143433,1473510184.2576675,2019,3,delhi
110084,TOTAL,1090367,1088711860.4351394,2019,3,delhi
110086,TOTAL,1020400,1300031393.1499472,2019,3,delhi
new delhi,TOTAL,29048107,54398427887.76768,2019,4,delhi
central delhi,TOTAL,13130548,21110784970.602043,2019,4,delhi
west,TOTAL,6541869,9822841229.050655,2019,4,delhi
south east delhi,TOTAL,6387755,8697135102.682934,2019,4,delhi
east,TOTAL,4787770,5518543582.019401,2019,4,delhi
south,TOTAL,4672501,5360121273.421125,2019,4,delhi
north west,TOTAL,4376687,6492920778.373013,2019,4,delhi
north,TOTAL,3982235,5440162132.4586935,2019,4,delhi
south west,TOTAL,3796919,5538272503.100773,2019,4,delhi
shahdara,TOTAL,2149197,3597910765.0530796,2019,4,delhi
110011,TOTAL,22861243,44827058149.79611,2019,4,delhi
110006,TOTAL,8368797,15084559201.205677,2019,4,delhi
110092,TOTAL,2272569,2702136896.6952114,2019,4,delhi
110059,TOTAL,1984491,2741932677.6558237,2019,4,delhi
110001,TOTAL,1849024,3191582302.768433,2019,4,delhi
110096,TOTAL,1674228,1768512484.805336,2019,4,delhi
110009,TOTAL,1382755,1206710372.6650624,2019,4,delhi
110044,TOTAL,1326108,1772763519.7800238,2019,4,delhi
110084,TOTAL,1232175,1264237271.8626359,2019,4,delhi
110085,TOTAL,1210245,1750799876.419736,2019,4,delhi
central delhi,TOTAL,24757650,41219414205.06069,2020,1,delhi
new delhi,TOTAL,17899322,34941263526.20205,2020,1,delhi
west,TOTAL,6627571,10519670848.51133,2020,1,delhi
south east delhi,TOTAL,6523345,9238065831.407085,2020,1,delhi
east,TOTAL,4783041,5861493191.072474,2020,1,delhi
south,TOTAL,4578729,5702232003.384875,2020,1,delhi
north west,TOTAL,4394010,7009463341.814796,2020,1,delhi
north,TOTAL,4134350,5959728045.553724,2020,1,delhi
south west,TOTAL,3956004,6031191820.22498,2020,1,delhi
shahdara,TOTAL,2148023,3847703306.254819,2020,1,delhi
110006,TOTAL,19881142,34803706848.31907,2020,1,delhi
110001,TOTAL,13167147,27716426760.692245,2020,1,delhi
110092,TOTAL,2246745,2823169243.2567444,2020,1,delhi
110059,TOTAL,2017770,2959094976.1602616,2020,1,delhi
110096,TOTAL,1688246,1871584508.1730154,2020,1,delhi
110044,TOTAL,1390523,1922874548.8064523,2020,1,delhi
110009,TOTAL,1380723,1274244659.2709315,2020,1,delhi
110084,TOTAL,1309355,1389601330.3081732,2020,1,delhi
110086,TOTAL,1195886,1853976915.1743221,2020,1,delhi
110085,TOTAL,1143958,1865166271.1465106,2020,1,delhi
central delhi,TOTAL,17641823,30418597739.3527,2020,2,delhi
new delhi,TOTAL,13713658,27033383045.67708,2020,2,delhi
west,TOTAL,5753319,8981471481.485285,2020,2,delhi
south east delhi,TOTAL,5215263,7084670452.703098,2020,2,delhi
north west,TOTAL,4270005,6452332763.460186,2020,2,delhi
south west,TOTAL,4193591,6168338438.737105,2020,2,delhi
east,TOTAL,4005780,5059627017.012638,2020,2,delhi
south,TOTAL,3631140,4698622938.32077,2020,2,delhi
north,TOTAL,3462809,5258808051.479293,2020,2,delhi
north east,TOTAL,2229412,3393429629.3164525,2020,2,delhi
110006,TOTAL,14401400,26006450222.981194,2020,2,delhi
110001,TOTAL,9780539,21370003546.27849,2020,2,delhi
110059,TOTAL,2139941,3106872097.1137457,2020,2,delhi
110092,TOTAL,1562004,2182879654.086957,2020,2,delhi
110096,TOTAL,1551398,1650561683.11692,2020,2,delhi
110044,TOTAL,1481070,1868445423.8846254,2020,2,delhi
110086,TOTAL,1425918,1945806083.208838,2020,2,delhi
110084,TOTAL,1182392,1341676545.7617817,2020,2,delhi
110043,TOTAL,1097029,1679247771.8664317,2020,2,delhi
110042,TOTAL,1024179,1489023979.0887425,2020,2,delhi
central delhi,TOTAL,32203761,61527717933.93762,2020,3,delhi
new delhi,TOTAL,17268250,34516772051.491745,2020,3,delhi
west,TOTAL,8231034,14963814238.681545,2020,3,delhi
south east delhi,TOTAL,7402382,11175362187.684738,2020,3,delhi
north west,TOTAL,5785656,10454717366.918316,2020,3,delhi
south west,TOTAL,5547370,8927576871.08003,2020,3,delhi
east,TOTAL,5054670,7198767026.72743,2020,3,delhi
north,TOTAL,4691610,8507808245.57009,2020,3,delhi
south,TOTAL,4564631,6503381595.242459,2020,3,delhi
north east,TOTAL,2910048,5488227059.169053,2020,3,delhi
110006,TOTAL,27731187,53768475790.81149,2020,3,delhi
110001,TOTAL,11598940,25361403335.98009,2020,3,delhi
110059,TOTAL,2674239,4417666366.34634,2020,3,delhi
110092,TOTAL,2031141,3182611926.904725,2020,3,delhi
110096,TOTAL,1923493,2318443412.1157193,2020,3,delhi
110044,TOTAL,1896683,2685180754.174213,2020,3,delhi
110086,TOTAL,1744045,2969194473.03322,2020,3,delhi
110085,TOTAL,1483956,2736097759.7076325,2020,3,delhi
110043,TOTAL,1396108,2434306758.173875,2020,3,delhi
110084,TOTAL,1373338,1948942318.7405493,2020,3,delhi
central delhi,TOTAL,32194168,61575435521.28283,2020,4,delhi
new delhi,TOTAL,19719782,37020451053.1837,2020,4,delhi
west,TOTAL,12092280,22395396964.83783,2020,4,delhi
south east delhi,TOTAL,11414146,17130268130.317047,2020,4,delhi
north west,TOTAL,8026101,14953244692.580374,2020,4,delhi
south west,TOTAL,7745403,12646111042.466732,2020,4,delhi
east,TOTAL,7410660,10725439312.082693,2020,4,delhi
south,TOTAL,6797385,9578135719.354939,2020,4,delhi
north,TOTAL,6775272,12208521800.583145,2020,4,delhi
shahdara,TOTAL,4208254,9392225302.24066,2020,4,delhi
110006,TOTAL,24969702,48831647275.471146,2020,4,delhi
110001,TOTAL,11221269,23683912773.698063,2020,4,delhi
110059,TOTAL,3799438,6329566157.156872,2020,4,delhi
110092,TOTAL,3221230,4899618245.881683,2020,4,delhi
110096,TOTAL,2718700,3438345039.6265783,2020,4,delhi
110044,TOTAL,2649861,3913817688.1879444,2020,4,delhi
110086,TOTAL,2341470,4223424733.318021,2020,4,delhi
110085,TOTAL,2068385,3843461574.789345,2020,4,delhi
110084,TOTAL,2050059,2865234907.8525743,2020,4,delhi
110043,TOTAL,1917099,3480992953.596157,2020,4,delhi
central delhi,TOTAL,54173342,90711721159.77658,2021,1,delhi
new delhi,TOTAL,31953482,53832767509.43621,2021,1,delhi
west,TOTAL,12363374,23133622270.239567,2021,1,delhi
south east delhi,TOTAL,12287216,18449868327.686386,2021,1,delhi
north west,TOTAL,8024587,15349170514.54198,2021,1,delhi
east,TOTAL,7874737,11290580992.027351,2021,1,delhi
south west,TOTAL,7721739,12780255587.51034,2021,1,delhi
south,TOTAL,7428356,10208060134.038582,2021,1,delhi
north,TOTAL,7199592,12976771848.005224,2021,1,delhi
shahdara,TOTAL,4235592,9595155648.30619,2021,1,delhi
110006,TOTAL,46104924,76683904356.11441,2021,1,delhi
110001,TOTAL,22666307,39323613369.92937,2021,1,delhi
110059,TOTAL,3737331,6348263610.015632,2021,1,delhi
110092,TOTAL,3556986,5257050588.351093,2021,1,delhi
110096,TOTAL,2839758,3612504308.4823294,2021,1,delhi
110044,TOTAL,2645743,3938469447.3783674,2021,1,delhi
110086,TOTAL,2287534,4240411610.532942,2021,1,delhi
110084,TOTAL,2162372,2985492471.767673,2021,1,delhi
110025,TOTAL,2149774,2920917417.1440935,2021,1,delhi
110085,TOTAL,2084799,3980312902.164116,2021,1,delhi
central delhi,TOTAL,62131856,100895875737.76091,2021,2,delhi
new delhi,TOTAL,36788618,60387138441.32027,2021,2,delhi
west,TOTAL,12217454,22460950400.13157,2021,2,delhi
south east delhi,TOTAL,11519378,17106146861.933064,2021,2,delhi
north west,TOTAL,8373397,15462806103.953077,2021,2,delhi
south west,TOTAL,8208259,13456640547.363726,2021,2,delhi
east,TOTAL,7486985,10978698462.135324,2021,2,delhi
south,TOTAL,7346726,9956087387.089846,2021,2,delhi
north,TOTAL,7283521,13045029034.825657,2021,2,delhi
north east,TOTAL,4567057,9118331386.987755,2021,2,delhi
110006,TOTAL,54888173,88849307061.744,2021,2,delhi
110001,TOTAL,27812030,47085593041.870026,2021,2,delhi
110059,TOTAL,4052872,6828937673.963655,2021,2,delhi
110092,TOTAL,3163351,4866794837.461931,2021,2,delhi
110044,TOTAL,2832954,4116839483.335168,2021,2,delhi
110096,TOTAL,2782115,3579728478.2270203,2021,2,delhi
110086,TOTAL,2638400,4600117752.808466,2021,2,delhi
110084,TOTAL,2220724,3106104150.789544,2021,2,delhi
110043,TOTAL,2144919,3831289083.036586,2021,2,delhi
110094,TOTAL,2055104,4068426801.7544923,2021,2,delhi
central delhi,TOTAL,88849847,137311394953.58371,2021,3,delhi
new delhi,TOTAL,50089446,77874603330.18227,2021,3,delhi
south east delhi,TOTAL,17254936,25283744433.53666,2021,3,delhi
west,TOTAL,17186832,31879892281.09146,2021,3,delhi
north west,TOTAL,11436200,21133053482.335484,2021,3,delhi
south west,TOTAL,10691277,17385987188.960205,2021,3,delhi
east,TOTAL,10407086,14944795668.028805,2021,3,delhi
south,TOTAL,10381321,13789719686.570164,2021,3,delhi
north,TOTAL,10359707,18205778951.817303,2021,3,delhi
shahdara,TOTAL,6108459,13750322170.230267,2021,3,delhi
110006,TOTAL,77515502,117511789786.6426,2021,3,delhi
110001,TOTAL,37098256,58772291724.99803,2021,3,delhi
110059,TOTAL,5085859,8604119136.980774,2021,3,delhi
110092,TOTAL,4717758,6986398683.703991,2021,3,delhi
110044,TOTAL,3751590,5383137560.067832,2021,3,delhi
110096,TOTAL,3708201,4715948100.740036,2021,3,delhi
110086,TOTAL,3291024,5909926857.842232,2021,3,delhi
110025,TOTAL,2992099,4083552200.602017,2021,3,delhi
110084,TOTAL,2951800,4093050255.6921024,2021,3,delhi
110085,TOTAL,2936940,5522652836.145384,2021,3,delhi
central delhi,TOTAL,111134916,177625511230.04297,2021,4,delhi
new delhi,TOTAL,61634107,99244375372.27344,2021,4,delhi
south east delhi,TOTAL,21366628,32122243404.91709,2021,4,delhi
west,TOTAL,20430656,39890704519.6619,2021,4,delhi
north west,TOTAL,13585992,26091698381.40573,2021,4,delhi
south,TOTAL,12510023,16942839763.775913,2021,4,delhi
north,TOTAL,12503180,22723650290.401375,2021,4,delhi
south west,TOTAL,12404698,21054166955.724888,2021,4,delhi
east,TOTAL,12092666,18447833006.757885,2021,4,delhi
shahdara,TOTAL,7518346,17929102853.313446,2021,4,delhi
110006,TOTAL,96850347,152021116180.99402,2021,4,delhi
110001,TOTAL,45632512,75082085294.90857,2021,4,delhi
110059,TOTAL,5943757,10518242489.28677,2021,4,delhi
110092,TOTAL,5571112,8499318004.834803,2021,4,delhi
110044,TOTAL,4462678,6696444242.114,2021,4,delhi
110096,TOTAL,4227391,5949257362.615062,2021,4,delhi
110025,TOTAL,3961746,5551790404.003318,2021,4,delhi
110086,TOTAL,3930362,7373955799.234581,2021,4,delhi
110084,TOTAL,3455659,5003762511.4679985,2021,4,delhi
110085,TOTAL,3441469,6668420149.437773,2021,4,delhi
north goa,TOTAL,95114,187108291.98525044,2018,1,goa
south goa,TOTAL,65783,116748450.35783319,2018,1,goa
403401,TOTAL,9837,17568338.79799645,2018,1,goa
403722,TOTAL,9744,11322633.100998443,2018,1,goa
403001,TOTAL,9291,25097908.117774002,2018,1,goa
403516,TOTAL,8665,20955481.734586556,2018,1,goa
403601,TOTAL,7816,15253400.125428408,2018,1,goa
403802,TOTAL,5727,15622484.682305358,2018,1,goa
403507,TOTAL,5612,11326760.334392622,2018,1,goa
403521,TOTAL,5338,9688097.036790483,2018,1,goa
403005,TOTAL,4803,7997260.160450119,2018,1,goa
403804,TOTAL,4750,6591109.622970567,2018,1,goa
north goa,TOTAL,133429,290814882.35943836,2018,2,goa
south goa,TOTAL,96146,187788942.99917686,2018,2,goa
403001,TOTAL,14264,42305543.14160389,2018,2,goa
403722,TOTAL,14234,21311964.080055088,2018,2,goa
403401,TOTAL,12720,24033686.038916767,2018,2,goa
403601,TOTAL,12610,25616691.07949473,2018,2,goa
403516,TOTAL,11029,31197737.216437142,2018,2,goa
403802,TOTAL,8562,22358630.0928068,2018,2,goa
403507,TOTAL,8020,16272457.977497825,2018,2,goa
403521,TOTAL,7639,17220070.153678477,2018,2,goa
403804,TOTAL,6900,11804389.773063881,2018,2,goa
403005,TOTAL,5665,11613049.902262434,2018,2,goa
north goa,TOTAL,194726,421264288.45388794,2018,3,goa
south goa,TOTAL,144785,291902680.78434587,2018,3,goa
403722,TOTAL,22917,33996326.905014634,2018,3,goa
403001,TOTAL,22113,65175719.31863793,2018,3,goa
403601,TOTAL,17903,40436318.02285242,2018,3,goa
403401,TOTAL,16296,32348257.544165842,2018,3,goa
403516,TOTAL,14608,40797130.68329917,2018,3,goa
403521,TOTAL,11974,24385856.599048506,2018,3,goa
403507,TOTAL,11946,24276446.699803285,2018,3,goa
403802,TOTAL,11877,35494034.94870578,2018,3,goa
403710,TOTAL,10563,13827083.058513794,2018,3,goa
403804,TOTAL,8901,15925722.27251947,2018,3,goa
north goa,TOTAL,305380,714879898.599603,2018,4,goa
south goa,TOTAL,209375,438125180.3228017,2018,4,goa
403722,TOTAL,35544,50505207.291698724,2018,4,goa
403001,TOTAL,32336,92617451.5407976,2018,4,goa
403516,TOTAL,28227,80392196.0785678,2018,4,goa
403601,TOTAL,26619,61260100.20156902,2018,4,goa
403401,TOTAL,25089,52196415.07646713,2018,4,goa
403521,TOTAL,18212,42707960.5111669,2018,4,goa
403507,TOTAL,17757,39324040.12836148,2018,4,goa
403802,TOTAL,16922,45556297.049840055,2018,4,goa
403710,TOTAL,14586,20619676.600668464,2018,4,goa
403515,TOTAL,12864,36191963.10593755,2018,4,goa
north goa,TOTAL,441807,940864352.317215,2019,1,goa
south goa,TOTAL,297005,534459044.9593618,2019,1,goa
403722,TOTAL,52100,65683966.67567325,2019,1,goa
403516,TOTAL,49429,120568641.04708979,2019,1,goa
403001,TOTAL,48157,117126419.80409841,2019,1,goa
403601,TOTAL,40500,72041015.08431391,2019,1,goa
403401,TOTAL,34688,69409662.83687635,2019,1,goa
403507,TOTAL,25462,54691868.07654284,2019,1,goa
403521,TOTAL,24945,51936751.3167674,2019,1,goa
403802,TOTAL,23939,57966580.45296638,2019,1,goa
403710,TOTAL,19391,25831797.922720797,2019,1,goa
403515,TOTAL,18550,50212250.01811467,2019,1,goa
north goa,TOTAL,470250,1020834861.8525431,2019,2,goa
south goa,TOTAL,298191,571032241.535074,2019,2,goa
403516,TOTAL,57502,140158213.78222042,2019,2,goa
403001,TOTAL,50187,132034209.74153921,2019,2,goa
403722,TOTAL,46052,69733882.07660605,2019,2,goa
403601,TOTAL,44713,84650318.23221943,2019,2,goa
403401,TOTAL,35486,73280500.60831174,2019,2,goa
403802,TOTAL,26923,62896772.91372284,2019,2,goa
403521,TOTAL,26720,60016280.44808927,2019,2,goa
403507,TOTAL,26362,55923459.27119877,2019,2,goa
403005,TOTAL,22682,46886341.52291346,2019,2,goa
403515,TOTAL,19989,53445689.19045977,2019,2,goa
north goa,TOTAL,673971,1293013307.2683115,2019,3,goa
south goa,TOTAL,418445,707353884.2285295,2019,3,goa
403001,TOTAL,76717,190634992.80205646,2019,3,goa
403516,TOTAL,72782,153953785.33328107,2019,3,goa
403601,TOTAL,65384,112165356.47320148,2019,3,goa
403722,TOTAL,58525,81441507.5393357,2019,3,goa
403401,TOTAL,53766,100238324.18056624,2019,3,goa
403521,TOTAL,43429,77069541.92646293,2019,3,goa
403507,TOTAL,39517,70585529.42320849,2019,3,goa
403802,TOTAL,38669,80096433.45362031,2019,3,goa
403515,TOTAL,27668,61086760.88481556,2019,3,goa
403005,TOTAL,27014,66619911.01644364,2019,3,goa
north goa,TOTAL,980231,1963621433.5422535,2019,4,goa
south goa,TOTAL,535041,959838914.9572154,2019,4,goa
403516,TOTAL,135378,292464329.40128493,2019,4,goa
403001,TOTAL,106136,274328742.6405559,2019,4,goa
403601,TOTAL,82485,154011504.60519874,2019,4,goa
403722,TOTAL,69794,101338410.79671639,2019,4,goa
403401,TOTAL,67906,126015373.96237186,2019,4,goa
403521,TOTAL,62840,110927788.74862257,2019,4,goa
403507,TOTAL,55086,106950656.23655891,2019,4,goa
403802,TOTAL,47438,99171215.86013775,2019,4,goa
